event_id,query_id,sku_clicked,position,clicked
EVT-02660,Q093,RW-1289,3,1
EVT-02661,Q029,RW-1342,2,1
EVT-02662,Q112,RW-1173,5,1
EVT-02663,Q067,RW-1267,1,1
EVT-02664,Q089,RW-1358,3,1
EVT-02665,Q080,RW-1048,3,1
EVT-02666,Q056,RW-1338,1,1
EVT-02667,Q094,RW-1127,1,1
EVT-02668,Q062,RW-1177,3,1
EVT-02669,Q085,RW-1346,3,1
EVT-02670,Q083,RW-1197,1,1
EVT-02671,Q020,RW-1285,3,1
EVT-02672,Q115,RW-1313,2,1
EVT-02673,Q007,RW-1005,3,1
EVT-02674,Q083,RW-1080,1,1
EVT-02675,Q065,RW-1240,6,1
EVT-02676,Q110,RW-1253,1,1
EVT-02677,Q112,RW-1084,2,1
EVT-02678,Q010,RW-1384,1,1
EVT-02679,Q063,RW-1164,1,1
EVT-02680,Q031,RW-1169,2,1
EVT-02681,Q036,RW-1025,1,1
EVT-02682,Q065,RW-1114,5,1
EVT-02683,Q071,RW-1329,1,1
EVT-02684,Q049,RW-1206,2,1
EVT-02685,Q105,RW-1120,1,1
EVT-02686,Q011,RW-1235,1,1
EVT-02687,Q057,RW-1293,1,1
EVT-02688,Q058,RW-1045,2,1
EVT-02689,Q110,RW-1255,2,1
EVT-02690,Q058,RW-1161,2,1
EVT-02691,Q016,RW-1254,2,1
EVT-02692,Q096,RW-1334,2,1
EVT-02693,Q003,RW-1052,1,1
EVT-02694,Q052,RW-1211,2,1
EVT-02695,Q005,RW-1285,8,1
EVT-02696,Q071,RW-1000,2,1
EVT-02697,Q106,RW-1046,3,1
EVT-02698,Q102,RW-1309,1,1
EVT-02699,Q080,RW-1326,4,1
EVT-02700,Q039,RW-1260,4,1
EVT-02701,Q072,RW-1105,2,1
EVT-02702,Q084,RW-1343,8,1
EVT-02703,Q059,RW-1174,1,1
EVT-02704,Q047,RW-1027,1,1
EVT-02705,Q105,RW-1114,4,1
EVT-02706,Q109,RW-1232,4,1
EVT-02707,Q043,RW-1286,1,1
EVT-02708,Q099,RW-1317,1,1
EVT-02709,Q077,RW-1242,1,1
EVT-02710,Q092,RW-1336,1,1
EVT-02711,Q047,RW-1366,4,1
EVT-02712,Q058,RW-1058,2,1
EVT-02713,Q013,RW-1388,1,1
EVT-02714,Q085,RW-1113,2,1
EVT-02715,Q001,RW-1174,1,1
EVT-02716,Q046,RW-1324,1,1
EVT-02717,Q103,RW-1149,3,1
EVT-02718,Q071,RW-1267,8,1
EVT-02719,Q048,RW-1359,5,1
EVT-02720,Q014,RW-1023,1,1
EVT-02721,Q115,RW-1084,6,1
EVT-02722,Q064,RW-1071,4,1
EVT-02723,Q106,RW-1367,4,1
EVT-02724,Q096,RW-1369,2,1
EVT-02725,Q053,RW-1054,2,1
EVT-02726,Q033,RW-1312,1,1
EVT-02727,Q026,RW-1096,1,1
EVT-02728,Q016,RW-1201,1,1
EVT-02729,Q028,RW-1234,1,1
EVT-02730,Q106,RW-1097,2,1
EVT-02731,Q092,RW-1173,3,1
EVT-02732,Q014,RW-1387,2,1
EVT-02733,Q054,RW-1023,1,1
EVT-02734,Q119,RW-1324,7,1
EVT-02735,Q108,RW-1344,7,1
EVT-02736,Q076,RW-1063,4,1
EVT-02737,Q099,RW-1230,10,1
EVT-02738,Q059,RW-1337,2,1
EVT-02739,Q076,RW-1258,8,1
EVT-02740,Q018,RW-1255,1,1
EVT-02741,Q001,RW-1271,2,1
EVT-02742,Q095,RW-1024,1,1
EVT-02743,Q071,RW-1221,1,1
EVT-02744,Q108,RW-1299,1,1
EVT-02745,Q062,RW-1260,3,1
EVT-02746,Q100,RW-1090,4,1
EVT-02747,Q089,RW-1296,2,1
EVT-02748,Q023,RW-1374,1,1
EVT-02749,Q105,RW-1065,4,1
EVT-02750,Q014,RW-1198,3,1
EVT-02751,Q085,RW-1307,2,1
EVT-02752,Q078,RW-1164,3,1
EVT-02753,Q065,RW-1196,1,1
EVT-02754,Q054,RW-1311,1,1
EVT-02755,Q118,RW-1354,6,1
EVT-02756,Q098,RW-1127,1,1
EVT-02757,Q036,RW-1203,2,1
EVT-02758,Q044,RW-1150,6,1
EVT-02759,Q058,RW-1068,3,1
EVT-02760,Q018,RW-1211,1,1
EVT-02761,Q078,RW-1358,1,1
EVT-02762,Q114,RW-1383,1,1
EVT-02763,Q066,RW-1153,3,1
EVT-02764,Q108,RW-1359,2,1
EVT-02765,Q071,RW-1160,1,1
EVT-02766,Q092,RW-1377,7,1
EVT-02767,Q120,RW-1283,2,1
EVT-02768,Q081,RW-1111,1,1
EVT-02769,Q026,RW-1107,2,1
EVT-02770,Q080,RW-1365,3,1
EVT-02771,Q038,RW-1351,1,1
EVT-02772,Q045,RW-1344,1,1
EVT-02773,Q017,RW-1363,4,1
EVT-02774,Q084,RW-1091,2,1
EVT-02775,Q065,RW-1277,2,1
EVT-02776,Q089,RW-1326,2,1
EVT-02777,Q042,RW-1363,1,1
EVT-02778,Q015,RW-1389,1,1
EVT-02779,Q046,RW-1287,2,1
EVT-02780,Q062,RW-1298,1,1
EVT-02781,Q074,RW-1341,1,1
EVT-02782,Q091,RW-1213,5,1
EVT-02783,Q087,RW-1382,9,1
EVT-02784,Q115,RW-1273,4,1
EVT-02785,Q037,RW-1216,5,1
EVT-02786,Q104,RW-1006,1,1
EVT-02787,Q067,RW-1054,8,1
EVT-02788,Q004,RW-1195,1,1
EVT-02789,Q019,RW-1027,7,1
EVT-02790,Q086,RW-1028,10,1
EVT-02791,Q026,RW-1136,3,1
EVT-02792,Q097,RW-1082,9,1
EVT-02793,Q037,RW-1349,2,1
EVT-02794,Q033,RW-1074,1,1
EVT-02795,Q108,RW-1031,2,1
EVT-02796,Q089,RW-1151,2,1
EVT-02797,Q027,RW-1385,1,1
EVT-02798,Q070,RW-1016,3,1
EVT-02799,Q046,RW-1231,9,1
EVT-02800,Q014,RW-1315,1,1
EVT-02801,Q112,RW-1345,4,1
EVT-02802,Q095,RW-1287,6,1
EVT-02803,Q111,RW-1114,7,1
EVT-02804,Q096,RW-1331,8,1
EVT-02805,Q072,RW-1199,2,1
EVT-02806,Q031,RW-1261,8,1
EVT-02807,Q101,RW-1356,4,1
EVT-02808,Q037,RW-1354,1,1
EVT-02809,Q086,RW-1024,2,1
EVT-02810,Q119,RW-1195,3,1
EVT-02811,Q050,RW-1213,1,1
EVT-02812,Q101,RW-1350,3,1
EVT-02813,Q041,RW-1282,3,1
EVT-02814,Q007,RW-1006,1,1
EVT-02815,Q096,RW-1128,2,1
EVT-02816,Q026,RW-1317,4,1
EVT-02817,Q112,RW-1399,2,1
EVT-02818,Q111,RW-1226,1,1
EVT-02819,Q107,RW-1115,1,1
EVT-02820,Q117,RW-1324,2,1
EVT-02821,Q091,RW-1363,6,1
EVT-02822,Q083,RW-1188,1,1
EVT-02823,Q097,RW-1301,3,1
EVT-02824,Q070,RW-1378,1,1
EVT-02825,Q078,RW-1100,1,1
EVT-02826,Q100,RW-1371,5,1
EVT-02827,Q025,RW-1150,3,1
EVT-02828,Q058,RW-1090,1,1
EVT-02829,Q088,RW-1038,2,1
EVT-02830,Q024,RW-1088,1,1
EVT-02831,Q095,RW-1263,2,1
EVT-02832,Q016,RW-1193,3,1
EVT-02833,Q006,RW-1219,1,1
EVT-02834,Q036,RW-1284,1,1
EVT-02835,Q034,RW-1066,2,1
EVT-02836,Q021,RW-1299,6,1
EVT-02837,Q109,RW-1130,10,1
EVT-02838,Q001,RW-1169,1,1
EVT-02839,Q060,RW-1363,4,1
EVT-02840,Q120,RW-1079,2,1
EVT-02841,Q006,RW-1078,2,1
EVT-02842,Q119,RW-1165,4,1
EVT-02843,Q077,RW-1026,6,1
EVT-02844,Q100,RW-1320,7,1
EVT-02845,Q079,RW-1338,2,1
EVT-02846,Q039,RW-1251,2,1
EVT-02847,Q102,RW-1293,4,1
EVT-02848,Q071,RW-1183,1,1
EVT-02849,Q010,RW-1362,2,1
EVT-02850,Q041,RW-1269,2,1
EVT-02851,Q029,RW-1094,3,1
EVT-02852,Q067,RW-1034,1,1
EVT-02853,Q101,RW-1258,1,1
EVT-02854,Q021,RW-1212,6,1
EVT-02855,Q070,RW-1274,1,1
EVT-02856,Q052,RW-1047,2,1
EVT-02857,Q045,RW-1113,1,1
EVT-02858,Q114,RW-1109,1,1
EVT-02859,Q085,RW-1169,1,1
EVT-02860,Q043,RW-1184,1,1
EVT-02861,Q038,RW-1111,5,1
EVT-02862,Q097,RW-1316,1,1
EVT-02863,Q068,RW-1243,7,1
EVT-02864,Q072,RW-1385,2,1
EVT-02865,Q084,RW-1004,2,1
EVT-02866,Q015,RW-1342,2,1
EVT-02867,Q045,RW-1228,2,1
EVT-02868,Q031,RW-1328,4,1
EVT-02869,Q079,RW-1318,1,1
EVT-02870,Q032,RW-1020,2,1
EVT-02871,Q088,RW-1164,6,1
EVT-02872,Q049,RW-1058,7,1
EVT-02873,Q050,RW-1131,6,1
EVT-02874,Q070,RW-1370,2,1
EVT-02875,Q037,RW-1012,4,1
EVT-02876,Q117,RW-1264,2,1
EVT-02877,Q106,RW-1394,2,1
EVT-02878,Q048,RW-1263,1,1
EVT-02879,Q103,RW-1260,2,1
EVT-02880,Q058,RW-1249,1,1
EVT-02881,Q006,RW-1151,1,1
EVT-02882,Q115,RW-1333,5,1
EVT-02883,Q025,RW-1164,1,1
EVT-02884,Q066,RW-1042,1,1
EVT-02885,Q013,RW-1085,1,1
EVT-02886,Q099,RW-1275,7,1
EVT-02887,Q069,RW-1003,2,1
EVT-02888,Q081,RW-1033,2,1
EVT-02889,Q027,RW-1343,4,1
EVT-02890,Q081,RW-1396,5,1
EVT-02891,Q028,RW-1350,1,1
EVT-02892,Q055,RW-1053,3,1
EVT-02893,Q027,RW-1275,4,1
EVT-02894,Q107,RW-1359,3,1
EVT-02895,Q113,RW-1379,1,1
EVT-02896,Q100,RW-1222,5,1
EVT-02897,Q083,RW-1036,2,1
EVT-02898,Q096,RW-1351,1,1
EVT-02899,Q020,RW-1012,2,1
EVT-02900,Q059,RW-1367,1,1
EVT-02901,Q043,RW-1019,1,1
EVT-02902,Q012,RW-1037,4,1
EVT-02903,Q007,RW-1091,1,1
EVT-02904,Q102,RW-1128,2,1
EVT-02905,Q072,RW-1036,2,1
EVT-02906,Q074,RW-1116,1,1
EVT-02907,Q117,RW-1132,8,1
EVT-02908,Q053,RW-1198,1,1
EVT-02909,Q058,RW-1322,1,1
EVT-02910,Q052,RW-1221,1,1
EVT-02911,Q041,RW-1008,1,1
EVT-02912,Q050,RW-1344,1,1
EVT-02913,Q016,RW-1273,3,1
EVT-02914,Q001,RW-1328,8,1
EVT-02915,Q093,RW-1316,1,1
EVT-02916,Q009,RW-1387,3,1
EVT-02917,Q096,RW-1299,3,1
EVT-02918,Q006,RW-1358,5,1
EVT-02919,Q109,RW-1037,2,1
EVT-02920,Q046,RW-1257,1,1
EVT-02921,Q014,RW-1148,1,1
EVT-02922,Q101,RW-1351,3,1
EVT-02923,Q039,RW-1310,4,1
EVT-02924,Q012,RW-1144,1,1
EVT-02925,Q098,RW-1224,2,1
EVT-02926,Q049,RW-1202,6,1
EVT-02927,Q106,RW-1338,4,1
EVT-02928,Q004,RW-1242,9,1
EVT-02929,Q021,RW-1273,4,1
EVT-02930,Q029,RW-1069,2,1
EVT-02931,Q096,RW-1200,2,1
EVT-02932,Q102,RW-1279,3,1
EVT-02933,Q038,RW-1324,1,1
EVT-02934,Q019,RW-1152,2,1
EVT-02935,Q087,RW-1373,3,1
EVT-02936,Q083,RW-1191,1,1
EVT-02937,Q002,RW-1283,4,1
EVT-02938,Q112,RW-1284,2,1
EVT-02939,Q019,RW-1063,7,1
EVT-02940,Q006,RW-1002,1,1
EVT-02941,Q074,RW-1305,1,1
EVT-02942,Q051,RW-1275,3,1
EVT-02943,Q071,RW-1043,1,1
EVT-02944,Q040,RW-1107,3,1
EVT-02945,Q096,RW-1379,4,1
EVT-02946,Q116,RW-1371,1,1
EVT-02947,Q045,RW-1108,2,1
EVT-02948,Q053,RW-1330,2,1
EVT-02949,Q109,RW-1262,2,1
EVT-02950,Q019,RW-1082,7,1
EVT-02951,Q024,RW-1113,4,1
EVT-02952,Q079,RW-1129,3,1
EVT-02953,Q025,RW-1058,3,1
EVT-02954,Q024,RW-1343,2,1
EVT-02955,Q103,RW-1290,6,1
EVT-02956,Q110,RW-1027,3,1
EVT-02957,Q109,RW-1384,3,1
EVT-02958,Q120,RW-1281,5,1
EVT-02959,Q060,RW-1330,1,1
EVT-02960,Q071,RW-1037,4,1
EVT-02961,Q038,RW-1343,1,1
EVT-02962,Q009,RW-1128,1,1
EVT-02963,Q013,RW-1101,1,1
EVT-02964,Q093,RW-1297,8,1
EVT-02965,Q063,RW-1169,5,1
EVT-02966,Q046,RW-1065,3,1
EVT-02967,Q086,RW-1335,3,1
EVT-02968,Q031,RW-1051,2,1
EVT-02969,Q037,RW-1317,7,1
EVT-02970,Q009,RW-1099,2,1
EVT-02971,Q041,RW-1248,2,1
EVT-02972,Q058,RW-1168,1,1
EVT-02973,Q079,RW-1337,4,1
EVT-02974,Q040,RW-1355,3,1
EVT-02975,Q075,RW-1078,2,1
EVT-02976,Q073,RW-1290,1,1
EVT-02977,Q047,RW-1161,5,1
EVT-02978,Q055,RW-1086,1,1
EVT-02979,Q001,RW-1160,3,1
EVT-02980,Q032,RW-1113,8,1
EVT-02981,Q092,RW-1378,2,1
EVT-02982,Q083,RW-1223,1,1
EVT-02983,Q036,RW-1184,3,1
EVT-02984,Q018,RW-1347,4,1
EVT-02985,Q094,RW-1169,2,1
EVT-02986,Q113,RW-1245,8,1
EVT-02987,Q060,RW-1228,1,1
EVT-02988,Q046,RW-1396,2,1
EVT-02989,Q040,RW-1249,3,1
EVT-02990,Q071,RW-1055,5,1
EVT-02991,Q023,RW-1330,1,1
EVT-02992,Q078,RW-1041,4,1
EVT-02993,Q108,RW-1143,2,1
EVT-02994,Q110,RW-1071,2,1
EVT-02995,Q115,RW-1275,1,1
EVT-02996,Q026,RW-1134,5,1
EVT-02997,Q094,RW-1320,1,1
EVT-02998,Q010,RW-1372,1,1
EVT-02999,Q010,RW-1009,1,1
EVT-03000,Q109,RW-1259,5,1
EVT-03001,Q081,RW-1015,3,1
EVT-03002,Q105,RW-1297,4,1
EVT-03003,Q075,RW-1207,1,1
EVT-03004,Q099,RW-1302,3,1
EVT-03005,Q028,RW-1018,2,1
EVT-03006,Q071,RW-1133,5,1
EVT-03007,Q070,RW-1276,6,1
EVT-03008,Q061,RW-1334,1,1
EVT-03009,Q100,RW-1076,3,1
EVT-03010,Q047,RW-1200,1,1
EVT-03011,Q029,RW-1395,2,1
EVT-03012,Q076,RW-1375,1,1
EVT-03013,Q110,RW-1148,1,1
EVT-03014,Q018,RW-1237,2,1
EVT-03015,Q065,RW-1261,3,1
EVT-03016,Q012,RW-1203,1,1
EVT-03017,Q047,RW-1257,3,1
EVT-03018,Q002,RW-1339,2,1
EVT-03019,Q031,RW-1314,1,1
EVT-03020,Q088,RW-1084,4,1
EVT-03021,Q097,RW-1263,1,1
EVT-03022,Q018,RW-1228,2,1
EVT-03023,Q021,RW-1091,3,1
EVT-03024,Q073,RW-1289,1,1
EVT-03025,Q085,RW-1074,1,1
EVT-03026,Q095,RW-1374,2,1
EVT-03027,Q062,RW-1183,7,1
EVT-03028,Q006,RW-1112,3,1
EVT-03029,Q098,RW-1249,3,1
EVT-03030,Q030,RW-1032,3,1
EVT-03031,Q034,RW-1189,1,1
EVT-03032,Q030,RW-1021,2,1
EVT-03033,Q086,RW-1105,4,1
EVT-03034,Q067,RW-1184,1,1
EVT-03035,Q050,RW-1240,1,1
EVT-03036,Q118,RW-1232,1,1
EVT-03037,Q113,RW-1023,2,1
EVT-03038,Q006,RW-1332,9,1
EVT-03039,Q042,RW-1052,1,1
EVT-03040,Q091,RW-1266,2,1
EVT-03041,Q082,RW-1140,1,1
EVT-03042,Q107,RW-1379,8,1
EVT-03043,Q034,RW-1296,1,1
EVT-03044,Q070,RW-1291,2,1
EVT-03045,Q023,RW-1192,3,1
EVT-03046,Q084,RW-1193,3,1
EVT-03047,Q047,RW-1300,2,1
EVT-03048,Q084,RW-1039,1,1
EVT-03049,Q067,RW-1128,2,1
EVT-03050,Q049,RW-1114,1,1
EVT-03051,Q067,RW-1207,1,1
EVT-03052,Q046,RW-1176,2,1
EVT-03053,Q063,RW-1246,1,1
EVT-03054,Q114,RW-1309,1,1
EVT-03055,Q001,RW-1256,3,1
EVT-03056,Q113,RW-1071,8,1
EVT-03057,Q057,RW-1084,3,1
EVT-03058,Q030,RW-1039,1,1
EVT-03059,Q066,RW-1329,1,1
EVT-03060,Q036,RW-1108,7,1
EVT-03061,Q020,RW-1095,1,1
EVT-03062,Q021,RW-1185,1,1
EVT-03063,Q078,RW-1367,2,1
EVT-03064,Q105,RW-1060,3,1
EVT-03065,Q085,RW-1117,3,1
EVT-03066,Q054,RW-1169,1,1
EVT-03067,Q093,RW-1058,1,1
EVT-03068,Q062,RW-1345,8,1
EVT-03069,Q062,RW-1245,1,1
EVT-03070,Q027,RW-1302,3,1
EVT-03071,Q021,RW-1331,3,1
EVT-03072,Q107,RW-1210,3,1
EVT-03073,Q003,RW-1124,1,1
EVT-03074,Q006,RW-1065,1,1
EVT-03075,Q074,RW-1303,2,1
EVT-03076,Q021,RW-1068,5,1
EVT-03077,Q081,RW-1262,7,1
EVT-03078,Q006,RW-1293,1,1
EVT-03079,Q019,RW-1028,1,1
EVT-03080,Q022,RW-1132,7,1
EVT-03081,Q119,RW-1092,3,1
EVT-03082,Q067,RW-1207,5,1
EVT-03083,Q077,RW-1288,1,1
EVT-03084,Q082,RW-1009,2,1
EVT-03085,Q113,RW-1368,3,1
EVT-03086,Q094,RW-1338,3,1
EVT-03087,Q106,RW-1145,2,1
EVT-03088,Q011,RW-1110,1,1
EVT-03089,Q058,RW-1310,2,1
EVT-03090,Q061,RW-1246,1,1
EVT-03091,Q022,RW-1112,2,1
EVT-03092,Q107,RW-1210,7,1
EVT-03093,Q077,RW-1073,2,1
EVT-03094,Q102,RW-1298,5,1
EVT-03095,Q106,RW-1392,1,1
EVT-03096,Q024,RW-1319,3,1
EVT-03097,Q085,RW-1261,8,1
EVT-03098,Q034,RW-1085,1,1
EVT-03099,Q093,RW-1351,1,1
EVT-03100,Q044,RW-1232,2,1
EVT-03101,Q077,RW-1302,1,1
EVT-03102,Q009,RW-1117,3,1
EVT-03103,Q049,RW-1197,6,1
EVT-03104,Q017,RW-1055,2,1
EVT-03105,Q003,RW-1103,1,1
EVT-03106,Q067,RW-1258,2,1
EVT-03107,Q088,RW-1214,3,1
EVT-03108,Q106,RW-1076,1,1
EVT-03109,Q078,RW-1049,2,1
EVT-03110,Q023,RW-1243,3,1
EVT-03111,Q116,RW-1314,3,1
EVT-03112,Q077,RW-1019,1,1
EVT-03113,Q113,RW-1272,3,1
EVT-03114,Q065,RW-1385,1,1
EVT-03115,Q016,RW-1047,1,1
EVT-03116,Q062,RW-1337,5,1
EVT-03117,Q017,RW-1308,3,1
EVT-03118,Q070,RW-1000,1,1
EVT-03119,Q115,RW-1396,1,1
EVT-03120,Q087,RW-1332,1,1
EVT-03121,Q056,RW-1267,1,1
EVT-03122,Q054,RW-1189,1,1
EVT-03123,Q112,RW-1022,1,1
EVT-03124,Q090,RW-1271,2,1
EVT-03125,Q055,RW-1117,3,1
EVT-03126,Q103,RW-1246,3,1
EVT-03127,Q102,RW-1393,3,1
EVT-03128,Q049,RW-1179,1,1
EVT-03129,Q076,RW-1379,7,1
EVT-03130,Q117,RW-1389,5,1
EVT-03131,Q108,RW-1356,4,1
EVT-03132,Q074,RW-1050,4,1
EVT-03133,Q055,RW-1068,7,1
EVT-03134,Q033,RW-1244,2,1
EVT-03135,Q099,RW-1119,1,1
EVT-03136,Q117,RW-1042,3,1
EVT-03137,Q037,RW-1306,3,1
EVT-03138,Q113,RW-1278,3,1
EVT-03139,Q053,RW-1131,2,1
EVT-03140,Q025,RW-1002,1,1
EVT-03141,Q091,RW-1380,2,1
EVT-03142,Q102,RW-1003,6,1
EVT-03143,Q074,RW-1267,2,1
EVT-03144,Q016,RW-1266,2,1
EVT-03145,Q001,RW-1192,1,1
EVT-03146,Q084,RW-1105,2,1
EVT-03147,Q089,RW-1161,6,1
EVT-03148,Q053,RW-1185,3,1
EVT-03149,Q014,RW-1079,4,1
EVT-03150,Q055,RW-1333,2,1
EVT-03151,Q075,RW-1129,3,1
EVT-03152,Q034,RW-1274,1,1
EVT-03153,Q055,RW-1289,3,1
EVT-03154,Q047,RW-1313,2,1
EVT-03155,Q036,RW-1348,2,1
EVT-03156,Q051,RW-1386,3,1
EVT-03157,Q027,RW-1211,7,1
EVT-03158,Q071,RW-1285,1,1
EVT-03159,Q062,RW-1091,4,1
EVT-03160,Q048,RW-1286,1,1
EVT-03161,Q072,RW-1247,2,1
EVT-03162,Q033,RW-1157,1,1
EVT-03163,Q074,RW-1176,1,1
EVT-03164,Q100,RW-1361,2,1
EVT-03165,Q051,RW-1376,1,1
EVT-03166,Q018,RW-1337,2,1
EVT-03167,Q016,RW-1382,6,1
EVT-03168,Q030,RW-1228,1,1
EVT-03169,Q101,RW-1358,4,1
EVT-03170,Q021,RW-1051,2,1
EVT-03171,Q028,RW-1260,3,1
EVT-03172,Q052,RW-1173,1,1
EVT-03173,Q103,RW-1281,1,1
EVT-03174,Q079,RW-1356,1,1
EVT-03175,Q088,RW-1361,1,1
EVT-03176,Q007,RW-1082,1,1
EVT-03177,Q050,RW-1325,3,1
EVT-03178,Q001,RW-1046,5,1
EVT-03179,Q106,RW-1074,4,1
EVT-03180,Q061,RW-1307,3,1
EVT-03181,Q056,RW-1045,1,1
EVT-03182,Q009,RW-1134,1,1
EVT-03183,Q029,RW-1189,1,1
EVT-03184,Q011,RW-1311,1,1
EVT-03185,Q005,RW-1370,2,1
EVT-03186,Q050,RW-1205,2,1
EVT-03187,Q079,RW-1335,2,1
EVT-03188,Q067,RW-1146,2,1
EVT-03189,Q092,RW-1305,4,1
EVT-03190,Q008,RW-1396,4,1
EVT-03191,Q105,RW-1089,1,1
EVT-03192,Q082,RW-1253,6,1
EVT-03193,Q057,RW-1005,7,1
EVT-03194,Q026,RW-1336,1,1
EVT-03195,Q120,RW-1265,2,1
EVT-03196,Q037,RW-1099,2,1
EVT-03197,Q005,RW-1306,7,1
EVT-03198,Q066,RW-1264,5,1
EVT-03199,Q090,RW-1118,1,1
EVT-03200,Q079,RW-1086,2,1
EVT-03201,Q087,RW-1018,2,1
EVT-03202,Q047,RW-1122,2,1
EVT-03203,Q084,RW-1000,1,1
EVT-03204,Q021,RW-1044,5,1
EVT-03205,Q036,RW-1399,3,1
EVT-03206,Q052,RW-1180,5,1
EVT-03207,Q086,RW-1202,5,1
EVT-03208,Q052,RW-1300,3,1
EVT-03209,Q026,RW-1265,2,1
EVT-03210,Q002,RW-1377,3,1
EVT-03211,Q091,RW-1035,1,1
EVT-03212,Q118,RW-1046,3,1
EVT-03213,Q071,RW-1145,1,1
EVT-03214,Q093,RW-1286,3,1
EVT-03215,Q118,RW-1298,1,1
EVT-03216,Q045,RW-1177,1,1
EVT-03217,Q105,RW-1141,1,1
EVT-03218,Q029,RW-1310,1,1
EVT-03219,Q025,RW-1232,3,1
EVT-03220,Q120,RW-1206,3,1
EVT-03221,Q074,RW-1002,2,1
EVT-03222,Q034,RW-1089,1,1
EVT-03223,Q053,RW-1259,1,1
EVT-03224,Q014,RW-1286,1,1
EVT-03225,Q010,RW-1257,1,1
EVT-03226,Q038,RW-1174,6,1
EVT-03227,Q015,RW-1262,1,1
EVT-03228,Q033,RW-1275,2,1
EVT-03229,Q105,RW-1294,1,1
EVT-03230,Q033,RW-1355,1,1
EVT-03231,Q057,RW-1193,2,1
EVT-03232,Q073,RW-1247,3,1
EVT-03233,Q099,RW-1124,1,1
EVT-03234,Q097,RW-1173,1,1
EVT-03235,Q100,RW-1234,2,1
EVT-03236,Q088,RW-1235,1,1
EVT-03237,Q115,RW-1300,1,1
EVT-03238,Q111,RW-1014,7,1
EVT-03239,Q062,RW-1059,3,1
EVT-03240,Q034,RW-1034,2,1
EVT-03241,Q049,RW-1324,2,1
EVT-03242,Q101,RW-1112,2,1
EVT-03243,Q087,RW-1359,2,1
EVT-03244,Q030,RW-1161,3,1
EVT-03245,Q053,RW-1180,3,1
EVT-03246,Q067,RW-1274,1,1
EVT-03247,Q002,RW-1358,2,1
EVT-03248,Q107,RW-1134,2,1
EVT-03249,Q032,RW-1147,5,1
EVT-03250,Q012,RW-1204,3,1
EVT-03251,Q087,RW-1383,2,1
EVT-03252,Q106,RW-1175,1,1
EVT-03253,Q010,RW-1283,3,1
EVT-03254,Q120,RW-1091,1,1
EVT-03255,Q061,RW-1160,1,1
EVT-03256,Q046,RW-1111,1,1
EVT-03257,Q115,RW-1293,3,1
EVT-03258,Q035,RW-1093,1,1
EVT-03259,Q096,RW-1349,2,1
EVT-03260,Q120,RW-1097,6,1
EVT-03261,Q064,RW-1377,1,1
EVT-03262,Q026,RW-1120,2,1
EVT-03263,Q095,RW-1123,2,1
EVT-03264,Q112,RW-1135,1,1
EVT-03265,Q027,RW-1117,4,1
EVT-03266,Q026,RW-1127,1,1
EVT-03267,Q108,RW-1316,2,1
EVT-03268,Q046,RW-1079,2,1
EVT-03269,Q100,RW-1054,3,1
EVT-03270,Q016,RW-1040,3,1
EVT-03271,Q087,RW-1339,1,1
EVT-03272,Q064,RW-1314,1,1
EVT-03273,Q001,RW-1391,3,1
EVT-03274,Q110,RW-1277,2,1
EVT-03275,Q006,RW-1246,5,1
EVT-03276,Q048,RW-1317,4,1
EVT-03277,Q041,RW-1252,5,1
EVT-03278,Q115,RW-1294,2,1
EVT-03279,Q112,RW-1140,1,1
EVT-03280,Q063,RW-1093,4,1
EVT-03281,Q098,RW-1261,2,1
EVT-03282,Q036,RW-1203,1,1
EVT-03283,Q029,RW-1384,5,1
EVT-03284,Q074,RW-1065,5,1
EVT-03285,Q007,RW-1269,2,1
EVT-03286,Q103,RW-1216,1,1
EVT-03287,Q062,RW-1276,2,1
EVT-03288,Q005,RW-1257,4,1
EVT-03289,Q045,RW-1201,6,1
EVT-03290,Q111,RW-1351,1,1
EVT-03291,Q100,RW-1089,1,1
EVT-03292,Q059,RW-1061,5,1
EVT-03293,Q090,RW-1265,2,1
EVT-03294,Q059,RW-1161,2,1
EVT-03295,Q089,RW-1004,8,1
EVT-03296,Q002,RW-1345,1,1
EVT-03297,Q027,RW-1194,3,1
EVT-03298,Q075,RW-1051,1,1
EVT-03299,Q042,RW-1185,2,1
EVT-03300,Q079,RW-1132,4,1
EVT-03301,Q024,RW-1280,2,1
EVT-03302,Q034,RW-1121,10,1
EVT-03303,Q035,RW-1241,2,1
EVT-03304,Q079,RW-1175,1,1
EVT-03305,Q047,RW-1094,1,1
EVT-03306,Q064,RW-1217,2,1
EVT-03307,Q027,RW-1214,2,1
EVT-03308,Q090,RW-1385,1,1
EVT-03309,Q048,RW-1186,2,1
EVT-03310,Q110,RW-1205,2,1
EVT-03311,Q036,RW-1230,3,1
EVT-03312,Q024,RW-1292,3,1
EVT-03313,Q017,RW-1294,3,1
EVT-03314,Q088,RW-1117,1,1
EVT-03315,Q105,RW-1051,1,1
EVT-03316,Q093,RW-1138,3,1
EVT-03317,Q103,RW-1120,2,1
EVT-03318,Q072,RW-1221,1,1
EVT-03319,Q110,RW-1195,4,1
EVT-03320,Q026,RW-1074,4,1
EVT-03321,Q103,RW-1378,2,1
EVT-03322,Q020,RW-1242,1,1
EVT-03323,Q104,RW-1004,4,1
EVT-03324,Q023,RW-1215,2,1
